지역명,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01
성북구,69.7014,69.8489,70.3941,70.7236,70.888,71.1436,71.2212,71.3039,71.8349,72.1309,72.4746,72.9748,73.3718,73.8196,75.0078,75.4147,75.416,76.7202,78.122,80.051,81.6045,81.7804,82.122,82.6394,83.2968,83.7156,83.7156,83.8899,84.253,84.5141,84.3239,84.2293,84.0535,84.0392,83.9488,83.7888,83.8209,83.7063,83.5879,83.3451,83.272,83.1867,82.7642,82.1264,81.9628,81.646,81.5197,81.3176,80.8405,80.5546,79.518,77.6969,77.1427,76.5448,75.1749,74.2519,71.898,69.7665,68.3734,68.0927,67.0347,67.0347,65.231,65.2303,65.6082,65.7405,65.6344,65.8075,65.7502,65.6229,65.0177,64.0463,62.7187,61.9435,61.9435,60.4547,60.6741,60.3322,59.7438,58.7114,58.7114,60.2947,62.1347,62.4483,62.6428,63.2172,62.6558,62.3387,62.3883,61.932,62.333,62.2752,62.5605,62.2191,61.996,61.9485,61.831405,61.72035128,61.52814813,61.26820652,61.12196254,61.12255214,61.15530232,61.21883969,61.14485197,60.95238457,59.40388148,58.60860422,57.75755836,57.32945096,57.32564077,57.52485449,57.76269173,57.89040046,57.8866237,57.87887604,57.9232797,58.18134156,58.53273344,59.01548294,59.50116385
강북구,62.8315,63.2373,63.8362,64.0936,64.5774,65.1131,65.5965,66.1127,66.2038,66.4534,66.8076,67.1414,68.0758,68.6854,69.4468,69.7836,70.4033,71.3505,71.8216,72.488,73.4178,74.2878,74.6632,75.4679,75.9928,76.6684,76.6684,76.9445,77.1471,77.2347,77.3799,77.37,77.6441,77.6913,77.7548,77.7533,77.8735,77.8689,77.7681,77.7179,77.5943,77.3389,77.0469,76.5556,76.6745,76.4637,76.2713,75.9962,76.105,75.9929,75.8857,75.676,75.4258,74.9267,74.6297,74.294,69.5923,66.9227,65.8504,65.7103,65.3235,65.3235,64.9522,64.8931,64.8444,65.0162,64.7574,64.3697,64.0933,63.9549,63.8107,63.572,63.1937,62.9418,62.9418,60.6532,61.3878,61.0595,59.495,58.6978,58.6978,59.4589,59.8991,59.904,60.5233,60.3442,60.4443,60.53,60.7451,60.2752,60.6826,60.0553,59.4351,59.0369,58.9175,58.9345,59.028281,59.16280681,59.32126547,59.31448566,59.52264742,59.52900552,59.77864027,59.76173583,59.70977916,59.94169864,59.41234739,59.28512779,58.28480532,57.25055457,56.64606502,56.70594375,56.72367744,56.82833076,56.82737776,56.81974712,57.07845494,57.22612152,57.41784343,57.93864433,58.78712067
도봉구,63.9693,64.6842,64.9299,65.1922,65.263,65.3467,65.3975,65.9662,66.1445,66.8574,67.0846,67.5811,67.4485,67.8839,68.4135,69.1531,70.0901,71.0875,71.3825,71.7616,72.9594,73.3005,75.3926,75.6945,75.5687,75.8315,75.8315,76.5169,77.3055,78.8695,78.5667,78.3942,78.3929,78.1312,77.8098,77.8347,77.6824,77.2319,77.0132,77.047,76.9911,77.1516,76.7923,76.004,75.8962,75.6366,75.2219,74.863,74.294,74.0177,73.5385,73.0018,72.4352,72.1289,71.654,71.0193,67.7001,65.6841,64.5613,63.9512,63.7565,63.7565,63.2888,62.9643,62.8644,62.8526,62.0323,61.8919,61.577,61.1875,60.747,60.3676,60.3042,59.8704,59.8704,58.2719,58.233,57.7451,56.6989,55.12,55.12,55.3414,56.9046,57.349,57.602,57.318,56.083,55.4378,55.4497,55.1962,55.3008,55.0317,54.3435,54.1114,54.1403,54.0883,54.256258,54.51476147,54.72959299,54.75638642,54.75493194,54.80435758,55.05260344,55.30464131,55.4970403,56.27562354,54.49668011,54.39762422,54.19235714,53.66473456,53.47268771,53.05876526,53.21208301,53.57463431,53.05173264,52.60134915,52.45472621,52.64694242,53.02019554,53.24108181,53.57832362
노원구,63.0115,63.7282,64.0352,64.7055,65.0308,65.3091,65.4111,65.6843,65.9862,66.2838,66.4345,66.7205,66.9899,67.2776,67.8576,68.244,69.033,70.2934,71.11,71.5063,72.4702,73.0837,73.8786,74.6565,75.2466,75.5743,75.5743,77.3298,77.3849,77.4889,77.257,77.0267,76.7094,76.3128,75.811,75.7722,75.6104,75.7502,75.7052,75.6799,75.6334,74.812,73.7178,72.4168,72.4961,72.2229,72.056,71.7217,71.351,71.0064,70.2558,69.5311,69.2669,69.1096,68.8271,68.1464,64.4865,62.3328,61.5618,61.2049,62.3958,62.3958,62.4907,62.492,62.465,62.3959,61.7175,61.1418,60.7153,60.2659,59.8941,59.2101,58.3484,57.5181,57.5181,55.6505,55.5281,54.8181,53.0429,51.4573,51.4573,52.9499,53.213,53.0253,52.8662,53.0774,53.2771,53.2755,53.0861,52.336,52.0762,51.8335,51.3838,51.0658,51.4566,51.8952,52.053893,52.09962568,52.11304208,52.37276278,52.5485611,52.69907058,52.62213503,52.73551148,52.91747378,53.43311778,50.72549325,50.47097934,50.43170584,50.014708,50.07526281,49.4847996,49.18763924,49.13958883,48.92515447,49.07830173,49.15967825,49.30163079,49.54374109,49.6508908,49.75139266
은평구,62.9297,63.8799,64.4924,64.6599,65.0259,65.5934,65.9299,66.1322,66.4044,66.5525,67.05,67.1083,67.2265,67.8066,68.6141,69.0722,69.5665,70.5964,71.6014,72.3293,72.8686,73.4295,73.5353,74.4158,74.15,74.4794,74.4794,74.8538,75.519,76.0728,76.1,75.7997,75.979,76.2186,75.9704,75.6434,75.987,76.0718,76.1642,76.2082,76.094,76.0833,75.9078,75.6052,75.2765,75.2008,75,75.1109,75.0405,74.8568,74.2458,73.7522,73.0396,72.0981,71.8823,71.0101,69.2664,66.5917,65.8197,65.23,65.082,65.082,64.7679,64.0685,63.913,63.7893,63.653,63.367,63.1089,62.963,62.7626,62.1303,61.5117,60.9872,60.9872,60.1274,59.8823,59.5045,59.1688,58.6747,58.6747,60.059,61.0176,61.6262,61.9629,61.7394,61.2906,60.7168,60.5562,59.847,59.7956,61.2587,61.5137,61.1663,61.0446,60.949,60.964254,61.11532219,61.05841009,60.91284116,60.79665291,60.68935228,60.59769641,60.39623591,60.29463935,60.15702944,58.99173676,58.15154358,56.70793029,56.2306208,56.43361222,56.38311257,56.52864251,56.47560377,56.50187017,56.71485756,56.70499045,56.86870882,57.11721736,57.48697953,57.83980811
서대문구,66.3095,66.6602,67.3581,68.6124,68.9577,69.1959,69.7583,70.0999,70.9972,71.4593,71.427,71.8014,72.4811,73.0946,73.4788,74.3201,74.7304,74.8611,75.1739,75.2054,76.0155,76.5201,76.6697,76.7757,77.0979,77.3482,77.3482,78.5589,79.2783,79.5591,79.9991,79.994,80.6359,80.6622,79.9391,79.9307,79.8785,80.086,80.0279,80.0214,79.6128,79.5483,79.3194,78.5106,78.3256,77.944,77.3988,76.8343,76.7154,76.4094,75.228,74.4553,73.8624,73.1354,72.2468,70.9533,69.5447,67.7543,66.5402,66.185,65.7143,65.7143,64.9138,64.749,64.4983,64.4948,64.2188,63.4317,63.016,62.6839,62.0027,61.1276,61.0022,60.4184,60.4184,59.0133,58.6236,57.7988,57.0381,56.3807,56.3807,56.8233,57.3715,58.3566,58.9813,58.8485,58.4075,57.8136,57.3413,57.185,57.3028,57.0313,56.2314,55.9125,56.1396,56.1344,55.989545,55.98663418,56.10273618,56.16499149,56.31655432,56.30041359,56.33794704,56.29887198,56.31777881,56.19224883,55.811423,54.93872885,54.79227472,54.92210458,55.02034447,55.29754136,55.46351784,55.57758111,55.67534686,55.64969854,55.68219033,55.82139564,56.16010191,56.4514183,56.93446117
마포구,64.7657,65.7916,66.6717,67.0643,67.2404,67.25,67.4464,67.7094,67.7055,67.8799,68.0868,68.1569,68.4892,68.9204,69.5342,70.2645,71.0193,72.2716,72.9762,74.191,74.793,75.6027,76.2047,76.767,77.5566,77.922,77.922,78.7653,78.7326,78.864,79.0495,78.7007,78.6604,78.9023,78.4162,78.2883,78.4057,78.3238,78.3642,78.2289,77.8731,77.0861,76.6331,75.6357,75.0507,74.5686,74.158,73.5007,72.2987,71.5045,70.5354,68.0225,67.1976,66.7807,65.2057,63.6459,61.6596,60.5994,60.1236,59.9478,59.7692,59.7692,59.5035,59.3354,59.2158,58.9959,58.3153,57.6575,57.154,56.5547,55.9621,55.3009,54.8012,54.724,54.724,53.8142,53.8493,53.7316,53.24,53.6079,53.6079,54.0733,55.5559,56.1295,55.8981,55.3527,54.9693,54.6204,54.3991,54.6516,54.8244,54.9311,55.015,54.8871,55.0173,55.114,55.097578,55.28320285,55.24871263,55.17626156,55.02625126,55.06944615,55.04874467,55.05845664,55.03434206,54.87672656,54.69007022,53.74710549,52.63481561,52.04205816,51.75161725,51.78957844,51.90333292,51.87884514,51.96882775,52.03834356,52.15148899,52.51045322,52.93592864,53.31807731,53.60146255
강남11개구,60.6261,61.3649,61.8258,62.0762,62.1853,62.3101,62.4115,62.6334,62.7233,62.905,63.2576,63.8372,64.2533,65.1381,66.0455,66.66,67.2925,67.9144,68.7264,69.3406,70.2354,70.746,71.3637,71.6966,71.9098,72.3121,72.5379,72.5732,72.6182,72.4365,71.9848,71.3033,70.8352,70.0158,69.6069,69.6017,69.6618,69.6543,69.6656,69.6363,69.3672,68.6085,68.4068,67.8988,67.7362,67.4026,67.1763,66.4264,65.5914,64.6319,63.0193,62.1554,61.8246,61.4251,60.9496,60.6382,58.2082,57.0676,56.5056,56.3613,57.0759,56.7998,56.7091,56.6582,56.7042,56.6198,56.0798,55.7431,55.3788,54.8896,54.6752,53.8557,53.5759,53.269,52.8054,52.7693,52.8265,52.7849,52.1938,51.9144,52.2789,52.9336,54.4167,55.1981,55.4318,55.268,55.0022,54.8463,54.5739,54.6766,54.5417,54.279,53.8972,53.5167,53.2984,53.3199,53.36905,53.39529339,53.33946386,53.32956902,53.40919505,53.41743658,53.43692434,53.42108691,53.38632105,53.25299848,52.34722629,51.39712578,50.14239402,49.20849821,48.73219068,48.72544191,48.81464447,48.92586652,48.97215695,49.0588287,49.18637145,49.47421988,49.79869589,50.12783267,50.46783743
양천구,59.8355,60.4472,61.0528,61.1856,61.371,61.5784,61.6162,61.8027,61.4906,61.2596,61.3468,62.2998,62.7207,63.2696,63.5979,63.369,63.6967,64.1375,65.1828,65.648,66.9574,68.0292,69.2359,70.9352,71.699,72.102,72.102,72.8376,72.7325,72.497,72.2822,71.4257,70.8566,69.7119,69.6912,69.7991,70.0953,70.2626,70.1712,70.2984,70.1454,69.1596,68.776,68.253,68.2319,68.2255,67.8926,66.9451,65.8033,64.9719,64.1079,63.8667,63.7875,63.719,63.4482,62.1123,58.5555,57.8096,57.7151,57.8308,59.1957,59.1957,58.9575,59.1485,59.2224,58.9732,58.3447,58.0327,57.7364,56.8556,56.0291,55.0769,55.0163,54.4805,54.4805,53.3929,53.4298,53.4149,52.3857,51.4643,51.4643,52.461,54.0074,55.1497,55.5491,55.476,55.056,54.9116,54.5023,54.2823,54.24,54.026,53.9984,53.8013,53.8313,54.006,54.249951,54.41632231,54.26643762,54.20742902,54.08053431,54.15255544,54.35758444,54.43322504,54.3601427,54.34181565,51.51927732,50.92047823,49.83748829,49.09959889,48.6422184,48.54573501,48.50429764,48.59390154,48.56759591,48.4079413,48.36461763,48.33261584,48.49321699,48.75332082,49.26513834
강서구,66.3373,66.7741,67.4146,67.4478,67.4071,66.841,66.4882,66.5146,66.7751,67.0639,67.3793,68.2817,68.8757,70.0448,71.3669,72.1146,73.66,75.2364,76.9813,77.8065,79.6011,79.897,80.0559,80.0867,79.3846,79.5385,79.5385,79.6211,79.4521,78.9608,78.0854,77.1017,76.2205,74.8365,74.2205,74.0816,74.0017,73.9804,74.0322,73.9395,73.7824,73.0107,72.2412,71.2031,71.0036,71.0722,70.9315,70.8021,70.5592,70.4274,69.6603,68.7845,68.1861,67.7563,67.219,66.1316,63.3318,60.8914,59.2725,58.9728,58.5924,58.5924,58.3771,58.2279,58.1535,58.3091,58.4662,58.6348,58.5615,58.6123,58.9165,58.6108,58.5785,58.4361,58.4361,57.964,57.7841,57.405,56.6993,56.4053,56.4053,58.0623,60.1135,60.7803,61.1211,60.5596,60.1016,59.6844,59.3949,59.0021,58.1851,56.9577,55.5809,54.9567,54.4203,54.4852,54.635511,54.8215026,54.92960807,54.93109379,55.1980587,55.27840993,55.4407839,55.42377546,55.45134771,55.45480538,54.29485515,52.90345627,51.64563229,50.92783382,50.95358026,50.93672556,51.26310812,51.39643899,51.77314216,52.08045128,52.21230296,52.4785796,53.10896598,53.53395029,53.95052309
